filename,width,height,class,xmin,ymin,xmax,ymax
frame2046.jpg,1000,800,CigaretteButt,418,392,457,528
frame2052.jpg,1000,800,CigaretteButt,396,395,430,525
frame2070.jpg,1000,800,CigaretteButt,345,376,383,514
frame2076.jpg,1000,800,CigaretteButt,346,352,381,487
frame2082.jpg,1000,800,CigaretteButt,341,316,379,452
frame2088.jpg,1000,800,CigaretteButt,341,292,378,430
frame2094.jpg,1000,800,CigaretteButt,330,250,368,387
frame2100.jpg,1000,800,CigaretteButt,329,228,364,362
frame2106.jpg,1000,800,CigaretteButt,325,189,363,329
frame2112.jpg,1000,800,CigaretteButt,313,120,350,261
frame2118.jpg,1000,800,CigaretteButt,297,91,340,234
frame2160.jpg,1000,800,CigaretteButt,208,133,247,279
frame2166.jpg,1000,800,CigaretteButt,181,128,229,270
frame2172.jpg,1000,800,CigaretteButt,162,134,203,281
frame2178.jpg,1000,800,CigaretteButt,163,148,207,291
frame2184.jpg,1000,800,CigaretteButt,141,156,185,302
frame2190.jpg,1000,800,CigaretteButt,134,164,175,312
frame2196.jpg,1000,800,CigaretteButt,141,175,180,322
frame2202.jpg,1000,800,CigaretteButt,313,264,407,348
frame2202.jpg,1000,800,CigaretteButt,744,435,789,557
frame2208.jpg,1000,800,CigaretteButt,309,259,405,345
frame2208.jpg,1000,800,CigaretteButt,746,425,785,548
frame222.jpg,1000,800,CigaretteButt,358,86,437,242
frame2250.jpg,1000,800,CigaretteButt,342,130,441,216
frame2250.jpg,1000,800,CigaretteButt,774,309,814,420
frame2256.jpg,1000,800,CigaretteButt,345,116,439,198
frame2256.jpg,1000,800,CigaretteButt,780,289,817,407
frame2262.jpg,1000,800,CigaretteButt,347,84,445,169
frame2262.jpg,1000,800,CigaretteButt,778,257,820,376
frame2268.jpg,1000,800,CigaretteButt,346,91,437,168
frame2268.jpg,1000,800,CigaretteButt,779,259,819,381
frame2274.jpg,1000,800,CigaretteButt,341,94,436,174
frame2274.jpg,1000,800,CigaretteButt,774,266,812,385
frame228.jpg,1000,800,CigaretteButt,342,111,422,257
frame2280.jpg,1000,800,CigaretteButt,330,89,422,174
frame2280.jpg,1000,800,CigaretteButt,762,259,805,373
frame2286.jpg,1000,800,CigaretteButt,302,86,400,169
frame2286.jpg,1000,800,CigaretteButt,734,259,779,380
frame2292.jpg,1000,800,CigaretteButt,276,90,369,178
frame2292.jpg,1000,800,CigaretteButt,709,268,753,385
frame2298.jpg,1000,800,CigaretteButt,264,96,356,183
frame2298.jpg,1000,800,CigaretteButt,703,270,741,390
frame234.jpg,1000,800,CigaretteButt,318,112,398,257
frame2340.jpg,1000,800,CigaretteButt,99,79,199,168
frame2340.jpg,1000,800,CigaretteButt,528,262,579,382
frame2346.jpg,1000,800,CigaretteButt,85,70,186,150
frame2346.jpg,1000,800,CigaretteButt,512,257,558,375
frame2352.jpg,1000,800,CigaretteButt,68,67,167,150
frame2352.jpg,1000,800,CigaretteButt,494,255,542,370
frame2358.jpg,1000,800,CigaretteButt,53,63,156,146
frame2358.jpg,1000,800,CigaretteButt,485,253,525,374
frame2364.jpg,1000,800,CigaretteButt,58,57,157,146
frame2364.jpg,1000,800,CigaretteButt,479,248,533,364
frame2370.jpg,1000,800,CigaretteButt,62,74,159,152
frame2370.jpg,1000,800,CigaretteButt,485,262,533,375
frame2376.jpg,1000,800,CigaretteButt,51,98,151,179
frame2376.jpg,1000,800,CigaretteButt,480,285,530,405
frame2382.jpg,1000,800,CigaretteButt,479,330,519,444
frame2382.jpg,1000,800,CigaretteButt,45,146,145,230
frame2388.jpg,1000,800,CigaretteButt,55,180,152,256
frame2388.jpg,1000,800,CigaretteButt,479,361,528,476
frame2394.jpg,1000,800,CigaretteButt,62,181,164,267
frame2394.jpg,1000,800,CigaretteButt,491,373,535,487
frame24.jpg,1000,800,CigaretteButt,579,437,651,563
frame240.jpg,1000,800,CigaretteButt,295,97,373,240
frame2400.jpg,1000,800,CigaretteButt,61,225,161,317
frame2400.jpg,1000,800,CigaretteButt,489,411,533,523
frame2406.jpg,1000,800,CigaretteButt,56,263,152,347
frame2406.jpg,1000,800,CigaretteButt,490,429,531,546
frame2412.jpg,1000,800,CigaretteButt,50,256,152,342
frame2412.jpg,1000,800,CigaretteButt,484,431,530,545
frame2418.jpg,1000,800,CigaretteButt,56,269,153,355
frame2418.jpg,1000,800,CigaretteButt,489,436,531,556
frame2424.jpg,1000,800,CigaretteButt,53,283,153,364
frame2424.jpg,1000,800,CigaretteButt,487,444,533,563
frame2430.jpg,1000,800,CigaretteButt,41,302,142,386
frame2430.jpg,1000,800,CigaretteButt,486,456,524,578
frame2436.jpg,1000,800,CigaretteButt,39,318,141,401
frame2436.jpg,1000,800,CigaretteButt,484,472,524,585
frame2442.jpg,1000,800,CigaretteButt,51,340,147,428
frame2442.jpg,1000,800,CigaretteButt,484,497,529,617
frame2448.jpg,1000,800,CigaretteButt,51,361,147,451
frame2448.jpg,1000,800,CigaretteButt,490,523,529,640
frame2454.jpg,1000,800,CigaretteButt,50,379,151,467
frame2454.jpg,1000,800,CigaretteButt,489,539,530,666
frame246.jpg,1000,800,CigaretteButt,267,103,353,248
frame2460.jpg,1000,800,CigaretteButt,37,387,139,475
frame2460.jpg,1000,800,CigaretteButt,480,556,519,672
frame2466.jpg,1000,800,CigaretteButt,50,407,148,500
frame2466.jpg,1000,800,CigaretteButt,490,570,531,695
frame2472.jpg,1000,800,CigaretteButt,86,462,184,557
frame2472.jpg,1000,800,CigaretteButt,530,607,570,724
frame2478.jpg,1000,800,CigaretteButt,107,455,205,547
frame2478.jpg,1000,800,CigaretteButt,552,608,587,724
frame2484.jpg,1000,800,CigaretteButt,124,444,224,533
frame2484.jpg,1000,800,CigaretteButt,568,603,606,723
frame2490.jpg,1000,800,CigaretteButt,155,426,252,517
frame2490.jpg,1000,800,CigaretteButt,595,594,635,712
frame2496.jpg,1000,800,CigaretteButt,183,423,283,514
frame2496.jpg,1000,800,CigaretteButt,624,595,658,712
frame2502.jpg,1000,800,CigaretteButt,202,439,302,529
frame2502.jpg,1000,800,CigaretteButt,647,606,687,730
frame2508.jpg,1000,800,CigaretteButt,224,433,320,520
frame2508.jpg,1000,800,CigaretteButt,669,600,708,726
frame2514.jpg,1000,800,CigaretteButt,237,397,336,490
frame2514.jpg,1000,800,CigaretteButt,683,576,725,697
frame252.jpg,1000,800,CigaretteButt,247,105,328,247
frame2520.jpg,1000,800,CigaretteButt,268,398,367,483
frame2520.jpg,1000,800,CigaretteButt,712,575,751,698
frame2526.jpg,1000,800,CigaretteButt,279,397,381,491
frame2526.jpg,1000,800,CigaretteButt,730,579,769,705
frame2532.jpg,1000,800,CigaretteButt,276,395,383,486
frame2532.jpg,1000,800,CigaretteButt,730,578,773,705
frame2538.jpg,1000,800,CigaretteButt,292,412,396,505
frame2538.jpg,1000,800,CigaretteButt,750,594,785,720
frame2544.jpg,1000,800,CigaretteButt,305,420,405,509
frame2544.jpg,1000,800,CigaretteButt,761,596,798,723
frame2550.jpg,1000,800,CigaretteButt,307,412,403,501
frame2550.jpg,1000,800,CigaretteButt,757,586,800,719
frame2556.jpg,1000,800,CigaretteButt,307,398,405,494
frame2556.jpg,1000,800,CigaretteButt,762,578,801,702
frame2562.jpg,1000,800,CigaretteButt,317,368,414,463
frame2562.jpg,1000,800,CigaretteButt,768,537,809,664
frame2568.jpg,1000,800,CigaretteButt,320,324,417,412
frame2568.jpg,1000,800,CigaretteButt,770,495,813,624
frame2574.jpg,1000,800,CigaretteButt,322,279,419,376
frame2574.jpg,1000,800,CigaretteButt,774,452,808,574
frame258.jpg,1000,800,CigaretteButt,223,92,298,237
frame2580.jpg,1000,800,CigaretteButt,329,261,423,346
frame2580.jpg,1000,800,CigaretteButt,773,428,815,548
frame2586.jpg,1000,800,CigaretteButt,322,245,418,329
frame2586.jpg,1000,800,CigaretteButt,770,411,806,536
frame2592.jpg,1000,800,CigaretteButt,318,230,413,317
frame2592.jpg,1000,800,CigaretteButt,772,394,802,520
frame2598.jpg,1000,800,CigaretteButt,320,212,422,298
frame2598.jpg,1000,800,CigaretteButt,775,379,812,500
frame2604.jpg,1000,800,CigaretteButt,328,201,425,287
frame2604.jpg,1000,800,CigaretteButt,776,372,817,495
frame2610.jpg,1000,800,CigaretteButt,331,181,425,268
frame2610.jpg,1000,800,CigaretteButt,780,351,817,473
frame2616.jpg,1000,800,CigaretteButt,329,172,428,259
frame2616.jpg,1000,800,CigaretteButt,779,341,820,462
frame2622.jpg,1000,800,CigaretteButt,325,158,430,247
frame2622.jpg,1000,800,CigaretteButt,780,328,822,450
frame2628.jpg,1000,800,CigaretteButt,331,142,429,226
frame2628.jpg,1000,800,CigaretteButt,785,312,820,434
frame2634.jpg,1000,800,CigaretteButt,334,122,434,216
frame2634.jpg,1000,800,CigaretteButt,786,294,824,417
frame264.jpg,1000,800,CigaretteButt,194,94,269,234
frame2640.jpg,1000,800,CigaretteButt,339,102,437,191
frame2640.jpg,1000,800,CigaretteButt,792,268,834,386
frame2646.jpg,1000,800,CigaretteButt,335,78,430,166
frame2646.jpg,1000,800,CigaretteButt,786,241,825,363
frame2652.jpg,1000,800,CigaretteButt,326,55,426,144
frame2652.jpg,1000,800,CigaretteButt,775,225,818,347
frame2658.jpg,1000,800,CigaretteButt,336,30,436,119
frame2658.jpg,1000,800,CigaretteButt,784,202,823,324
frame2664.jpg,1000,800,CigaretteButt,348,28,444,111
frame2664.jpg,1000,800,CigaretteButt,791,200,836,319
frame2670.jpg,1000,800,CigaretteButt,342,36,442,124
frame2670.jpg,1000,800,CigaretteButt,787,207,831,328
frame2676.jpg,1000,800,CigaretteButt,345,42,440,126
frame2676.jpg,1000,800,CigaretteButt,790,209,830,326
frame2682.jpg,1000,800,CigaretteButt,348,39,444,124
frame2682.jpg,1000,800,CigaretteButt,790,205,833,325
frame2688.jpg,1000,800,CigaretteButt,189,435,280,481
frame2688.jpg,1000,800,CigaretteButt,719,79,769,156
frame2688.jpg,1000,800,CigaretteButt,336,507,394,594
frame2694.jpg,1000,800,CigaretteButt,189,442,283,485
frame2694.jpg,1000,800,CigaretteButt,331,513,391,596
frame2694.jpg,1000,800,CigaretteButt,720,80,767,163
frame270.jpg,1000,800,CigaretteButt,168,91,245,241
frame2724.jpg,1000,800,CigaretteButt,185,448,269,489
frame2724.jpg,1000,800,CigaretteButt,322,523,386,605
frame2724.jpg,1000,800,CigaretteButt,712,86,765,167
frame2730.jpg,1000,800,CigaretteButt,179,445,264,484
frame2730.jpg,1000,800,CigaretteButt,325,519,381,605
frame2730.jpg,1000,800,CigaretteButt,714,81,772,162
frame2736.jpg,1000,800,CigaretteButt,169,458,248,502
frame2736.jpg,1000,800,CigaretteButt,317,533,368,617
frame2736.jpg,1000,800,CigaretteButt,705,95,758,172
frame2742.jpg,1000,800,CigaretteButt,161,479,241,523
frame2742.jpg,1000,800,CigaretteButt,309,550,363,639
frame2742.jpg,1000,800,CigaretteButt,694,112,747,191
frame2748.jpg,1000,800,CigaretteButt,159,507,241,546
frame2748.jpg,1000,800,CigaretteButt,306,579,363,661
frame2748.jpg,1000,800,CigaretteButt,695,139,744,214
frame2754.jpg,1000,800,CigaretteButt,153,525,235,566
frame2754.jpg,1000,800,CigaretteButt,300,596,359,675
frame2754.jpg,1000,800,CigaretteButt,683,141,736,226
frame276.jpg,1000,800,CigaretteButt,130,112,207,251
frame2760.jpg,1000,800,CigaretteButt,156,526,235,570
frame2760.jpg,1000,800,CigaretteButt,290,594,362,684
frame2760.jpg,1000,800,CigaretteButt,681,139,737,222
frame2766.jpg,1000,800,CigaretteButt,169,531,250,575
frame2766.jpg,1000,800,CigaretteButt,317,601,378,684
frame2766.jpg,1000,800,CigaretteButt,698,147,751,228
frame2772.jpg,1000,800,CigaretteButt,189,534,270,580
frame2772.jpg,1000,800,CigaretteButt,333,600,397,685
frame2772.jpg,1000,800,CigaretteButt,720,155,773,233
frame2778.jpg,1000,800,CigaretteButt,205,533,285,576
frame2778.jpg,1000,800,CigaretteButt,347,602,411,689
frame2778.jpg,1000,800,CigaretteButt,733,153,787,230
frame2784.jpg,1000,800,CigaretteButt,224,530,306,572
frame2784.jpg,1000,800,CigaretteButt,365,598,430,685
frame2784.jpg,1000,800,CigaretteButt,752,155,811,231
frame2796.jpg,1000,800,CigaretteButt,258,523,339,567
frame2796.jpg,1000,800,CigaretteButt,403,592,459,676
frame2796.jpg,1000,800,CigaretteButt,783,142,836,223
frame2802.jpg,1000,800,CigaretteButt,274,514,356,556
frame2802.jpg,1000,800,CigaretteButt,418,583,475,668
frame2802.jpg,1000,800,CigaretteButt,803,131,853,211
frame2808.jpg,1000,800,CigaretteButt,285,517,365,556
frame2808.jpg,1000,800,CigaretteButt,425,585,489,673
frame2808.jpg,1000,800,CigaretteButt,814,130,864,208
frame2814.jpg,1000,800,CigaretteButt,298,520,379,563
frame2814.jpg,1000,800,CigaretteButt,444,590,500,676
frame2814.jpg,1000,800,CigaretteButt,826,131,878,213
frame282.jpg,1000,800,CigaretteButt,115,101,205,248
frame2820.jpg,1000,800,CigaretteButt,319,519,398,563
frame2820.jpg,1000,800,CigaretteButt,463,591,523,673
frame2820.jpg,1000,800,CigaretteButt,845,130,895,212
frame2826.jpg,1000,800,CigaretteButt,333,517,417,553
frame2826.jpg,1000,800,CigaretteButt,480,579,540,667
frame2826.jpg,1000,800,CigaretteButt,861,126,917,203
frame2832.jpg,1000,800,CigaretteButt,347,518,425,557
frame2832.jpg,1000,800,CigaretteButt,491,585,547,669
frame2832.jpg,1000,800,CigaretteButt,869,130,929,205
frame2838.jpg,1000,800,CigaretteButt,353,522,435,566
frame2838.jpg,1000,800,CigaretteButt,497,592,555,678
frame2838.jpg,1000,800,CigaretteButt,883,139,933,217
frame2844.jpg,1000,800,CigaretteButt,358,544,435,581
frame2844.jpg,1000,800,CigaretteButt,501,609,553,694
frame2844.jpg,1000,800,CigaretteButt,881,150,937,229
frame2850.jpg,1000,800,CigaretteButt,355,573,434,616
frame2850.jpg,1000,800,CigaretteButt,495,636,557,723
frame2850.jpg,1000,800,CigaretteButt,875,179,933,256
frame2856.jpg,1000,800,CigaretteButt,350,587,430,630
frame2856.jpg,1000,800,CigaretteButt,495,655,551,739
frame2856.jpg,1000,800,CigaretteButt,872,196,929,274
frame2862.jpg,1000,800,CigaretteButt,350,596,433,640
frame2862.jpg,1000,800,CigaretteButt,492,661,553,748
frame2862.jpg,1000,800,CigaretteButt,872,201,924,280
frame2868.jpg,1000,800,CigaretteButt,342,598,426,645
frame2868.jpg,1000,800,CigaretteButt,489,668,545,750
frame2868.jpg,1000,800,CigaretteButt,865,206,920,283
frame2874.jpg,1000,800,CigaretteButt,339,596,412,639
frame2874.jpg,1000,800,CigaretteButt,481,664,534,747
frame2874.jpg,1000,800,CigaretteButt,858,200,911,279
frame288.jpg,1000,800,CigaretteButt,107,106,185,250
frame2880.jpg,1000,800,CigaretteButt,303,607,384,652
frame2880.jpg,1000,800,CigaretteButt,448,673,506,757
frame2880.jpg,1000,800,CigaretteButt,826,203,878,281
frame2904.jpg,1000,800,CigaretteButt,168,618,250,667
frame2904.jpg,1000,800,CigaretteButt,317,680,378,769
frame2904.jpg,1000,800,CigaretteButt,694,189,752,273
frame2910.jpg,1000,800,CigaretteButt,137,623,218,668
frame2910.jpg,1000,800,CigaretteButt,286,681,346,772
frame2910.jpg,1000,800,CigaretteButt,664,186,717,270
frame2916.jpg,1000,800,CigaretteButt,111,619,200,668
frame2916.jpg,1000,800,CigaretteButt,269,675,329,764
frame2916.jpg,1000,800,CigaretteButt,641,178,694,261
frame2922.jpg,1000,800,CigaretteButt,90,608,181,666
frame2922.jpg,1000,800,CigaretteButt,250,670,303,759
frame2922.jpg,1000,800,CigaretteButt,623,174,674,264
frame2928.jpg,1000,800,CigaretteButt,79,608,164,656
frame2928.jpg,1000,800,CigaretteButt,233,670,290,761
frame2928.jpg,1000,800,CigaretteButt,609,173,659,258
frame2934.jpg,1000,800,CigaretteButt,73,603,158,656
frame2934.jpg,1000,800,CigaretteButt,229,666,285,756
frame2934.jpg,1000,800,CigaretteButt,603,170,658,253
frame294.jpg,1000,800,CigaretteButt,96,106,172,242
frame2940.jpg,1000,800,CigaretteButt,64,607,150,653
frame2940.jpg,1000,800,CigaretteButt,219,667,281,756
frame2940.jpg,1000,800,CigaretteButt,605,172,656,253
frame2946.jpg,1000,800,CigaretteButt,58,607,148,656
frame2946.jpg,1000,800,CigaretteButt,214,672,275,759
frame2946.jpg,1000,800,CigaretteButt,597,178,652,262
frame2952.jpg,1000,800,CigaretteButt,56,620,142,670
frame2952.jpg,1000,800,CigaretteButt,207,684,269,773
frame2952.jpg,1000,800,CigaretteButt,591,194,648,276
frame2958.jpg,1000,800,CigaretteButt,58,613,144,666
frame2958.jpg,1000,800,CigaretteButt,215,676,272,766
frame2958.jpg,1000,800,CigaretteButt,595,184,651,267
frame2964.jpg,1000,800,CigaretteButt,61,609,150,661
frame2964.jpg,1000,800,CigaretteButt,214,674,274,763
frame2964.jpg,1000,800,CigaretteButt,596,179,647,266
frame2994.jpg,1000,800,CigaretteButt,85,470,169,522
frame2994.jpg,1000,800,CigaretteButt,235,536,297,620
frame2994.jpg,1000,800,CigaretteButt,613,47,667,126
frame300.jpg,1000,800,CigaretteButt,83,91,159,246
frame3000.jpg,1000,800,CigaretteButt,618,58,673,146
frame3000.jpg,1000,800,CigaretteButt,96,484,181,536
frame3000.jpg,1000,800,CigaretteButt,247,547,305,636
frame3006.jpg,1000,800,CigaretteButt,320,344,386,424
frame3006.jpg,1000,800,CigaretteButt,673,503,717,595
frame3006.jpg,1000,800,CigaretteButt,655,202,731,269
frame3012.jpg,1000,800,CigaretteButt,325,342,390,416
frame3012.jpg,1000,800,CigaretteButt,681,505,725,594
frame3012.jpg,1000,800,CigaretteButt,663,200,731,267
frame3018.jpg,1000,800,CigaretteButt,320,342,392,419
frame3018.jpg,1000,800,CigaretteButt,676,507,720,594
frame3018.jpg,1000,800,CigaretteButt,659,198,736,268
frame3024.jpg,1000,800,CigaretteButt,323,350,389,419
frame3024.jpg,1000,800,CigaretteButt,681,507,724,595
frame3024.jpg,1000,800,CigaretteButt,663,201,736,259
frame3030.jpg,1000,800,CigaretteButt,328,344,394,413
frame3030.jpg,1000,800,CigaretteButt,685,505,730,592
frame3030.jpg,1000,800,CigaretteButt,668,197,744,261
frame3036.jpg,1000,800,CigaretteButt,329,341,395,408
frame3036.jpg,1000,800,CigaretteButt,687,501,734,591
frame3036.jpg,1000,800,CigaretteButt,672,192,745,262
frame3042.jpg,1000,800,CigaretteButt,334,334,400,406
frame3042.jpg,1000,800,CigaretteButt,694,495,737,586
frame3042.jpg,1000,800,CigaretteButt,675,186,753,251
frame3048.jpg,1000,800,CigaretteButt,336,322,403,391
frame3048.jpg,1000,800,CigaretteButt,700,483,739,575
frame3048.jpg,1000,800,CigaretteButt,678,170,756,241
frame3054.jpg,1000,800,CigaretteButt,336,325,402,398
frame3054.jpg,1000,800,CigaretteButt,681,175,756,236
frame3054.jpg,1000,800,CigaretteButt,701,485,745,576
frame306.jpg,1000,800,CigaretteButt,80,103,161,248
frame3084.jpg,1000,800,CigaretteButt,329,172,396,246
frame3084.jpg,1000,800,CigaretteButt,702,330,745,422
frame3084.jpg,1000,800,CigaretteButt,681,12,758,78
frame3090.jpg,1000,800,CigaretteButt,331,142,398,218
frame3090.jpg,1000,800,CigaretteButt,700,308,747,398
frame3096.jpg,1000,800,CigaretteButt,22,722,106,797
frame3096.jpg,1000,800,CigaretteButt,696,285,746,372
frame3096.jpg,1000,800,CigaretteButt,324,113,391,187
frame3102.jpg,1000,800,CigaretteButt,328,111,390,181
frame3102.jpg,1000,800,CigaretteButt,24,712,106,795
frame3102.jpg,1000,800,CigaretteButt,696,273,742,358
frame3108.jpg,1000,800,CigaretteButt,34,724,114,797
frame3108.jpg,1000,800,CigaretteButt,329,113,398,184
frame3108.jpg,1000,800,CigaretteButt,700,275,752,364
frame3114.jpg,1000,800,CigaretteButt,47,718,126,795
frame3114.jpg,1000,800,CigaretteButt,341,106,407,183
frame3114.jpg,1000,800,CigaretteButt,715,269,764,362
frame312.jpg,1000,800,CigaretteButt,94,122,173,266
frame3120.jpg,1000,800,CigaretteButt,63,692,141,774
frame3120.jpg,1000,800,CigaretteButt,355,92,420,166
frame3120.jpg,1000,800,CigaretteButt,729,259,774,347
frame3126.jpg,1000,800,CigaretteButt,76,674,158,758
frame3126.jpg,1000,800,CigaretteButt,369,81,437,153
frame3126.jpg,1000,800,CigaretteButt,745,247,794,337
frame3132.jpg,1000,800,CigaretteButt,100,670,183,746
frame3132.jpg,1000,800,CigaretteButt,392,74,458,146
frame3132.jpg,1000,800,CigaretteButt,767,242,814,335
frame3138.jpg,1000,800,CigaretteButt,114,661,194,737
frame3138.jpg,1000,800,CigaretteButt,408,68,474,137
frame3138.jpg,1000,800,CigaretteButt,779,235,831,325
frame3144.jpg,1000,800,CigaretteButt,126,658,205,740
frame3144.jpg,1000,800,CigaretteButt,424,66,487,139
frame3144.jpg,1000,800,CigaretteButt,791,242,841,331
frame3174.jpg,1000,800,CigaretteButt,173,634,250,711
frame3174.jpg,1000,800,CigaretteButt,473,48,539,122
frame3174.jpg,1000,800,CigaretteButt,842,228,895,319
frame318.jpg,1000,800,CigaretteButt,112,155,195,298
frame3180.jpg,1000,800,CigaretteButt,179,624,258,701
frame3180.jpg,1000,800,CigaretteButt,475,36,545,108
frame3180.jpg,1000,800,CigaretteButt,851,216,902,312
frame3186.jpg,1000,800,CigaretteButt,189,619,268,696
frame3186.jpg,1000,800,CigaretteButt,491,33,552,109
frame3186.jpg,1000,800,CigaretteButt,862,218,908,306
frame3192.jpg,1000,800,CigaretteButt,502,39,569,114
frame3192.jpg,1000,800,CigaretteButt,872,218,922,308
frame3192.jpg,1000,800,CigaretteButt,200,619,280,702
frame3198.jpg,1000,800,CigaretteButt,208,616,285,690
frame3198.jpg,1000,800,CigaretteButt,508,37,575,105
frame3198.jpg,1000,800,CigaretteButt,878,214,926,303
frame3204.jpg,1000,800,CigaretteButt,211,606,287,685
frame3204.jpg,1000,800,CigaretteButt,513,29,578,101
frame3204.jpg,1000,800,CigaretteButt,883,212,931,302
frame3210.jpg,1000,800,CigaretteButt,205,603,283,681
frame3210.jpg,1000,800,CigaretteButt,509,19,574,94
frame3210.jpg,1000,800,CigaretteButt,876,205,929,295
frame3216.jpg,1000,800,CigaretteButt,180,605,259,687
frame3216.jpg,1000,800,CigaretteButt,485,19,555,91
frame3216.jpg,1000,800,CigaretteButt,856,201,903,294
frame3222.jpg,1000,800,CigaretteButt,157,616,236,695
frame3222.jpg,1000,800,CigaretteButt,467,24,531,96
frame3222.jpg,1000,800,CigaretteButt,837,208,886,298
frame3228.jpg,1000,800,CigaretteButt,147,612,225,687
frame3228.jpg,1000,800,CigaretteButt,459,22,523,94
frame3228.jpg,1000,800,CigaretteButt,829,202,874,292
frame3234.jpg,1000,800,CigaretteButt,131,605,209,689
frame3234.jpg,1000,800,CigaretteButt,442,13,506,87
frame3234.jpg,1000,800,CigaretteButt,814,198,867,290
frame324.jpg,1000,800,CigaretteButt,86,192,165,337
frame3264.jpg,1000,800,CigaretteButt,57,663,135,748
frame3264.jpg,1000,800,CigaretteButt,367,57,439,131
frame3264.jpg,1000,800,CigaretteButt,742,239,791,328
frame3270.jpg,1000,800,CigaretteButt,56,686,137,773
frame3270.jpg,1000,800,CigaretteButt,369,80,439,157
frame3270.jpg,1000,800,CigaretteButt,745,266,796,357
frame3276.jpg,1000,800,CigaretteButt,52,706,136,790
frame3276.jpg,1000,800,CigaretteButt,746,285,790,374
frame3276.jpg,1000,800,CigaretteButt,372,101,440,172
frame3282.jpg,1000,800,CigaretteButt,368,139,434,216
frame3282.jpg,1000,800,CigaretteButt,742,322,787,412
frame3288.jpg,1000,800,CigaretteButt,370,192,434,269
frame3288.jpg,1000,800,CigaretteButt,733,373,783,459
frame3294.jpg,1000,800,CigaretteButt,364,244,428,319
frame3294.jpg,1000,800,CigaretteButt,734,419,781,511
frame3294.jpg,1000,800,CigaretteButt,722,102,796,166
frame330.jpg,1000,800,CigaretteButt,84,236,168,380
frame3300.jpg,1000,800,CigaretteButt,347,283,414,355
frame3300.jpg,1000,800,CigaretteButt,718,453,769,545
frame3300.jpg,1000,800,CigaretteButt,703,131,785,198
frame3306.jpg,1000,800,CigaretteButt,333,296,400,366
frame3306.jpg,1000,800,CigaretteButt,708,464,753,556
frame3306.jpg,1000,800,CigaretteButt,689,142,768,207
frame3312.jpg,1000,800,CigaretteButt,320,307,390,378
frame3312.jpg,1000,800,CigaretteButt,694,468,746,562
frame3312.jpg,1000,800,CigaretteButt,676,151,756,219
frame3318.jpg,1000,800,CigaretteButt,295,313,364,389
frame3318.jpg,1000,800,CigaretteButt,673,478,722,568
frame3318.jpg,1000,800,CigaretteButt,652,152,730,218
frame3324.jpg,1000,800,CigaretteButt,268,318,340,390
frame3324.jpg,1000,800,CigaretteButt,648,479,697,572
frame3324.jpg,1000,800,CigaretteButt,628,153,709,225
frame3354.jpg,1000,800,CigaretteButt,87,370,159,441
frame3354.jpg,1000,800,CigaretteButt,476,514,531,612
frame3354.jpg,1000,800,CigaretteButt,455,186,536,255
frame336.jpg,1000,800,CigaretteButt,95,279,175,420
frame3360.jpg,1000,800,CigaretteButt,55,351,128,433
frame3360.jpg,1000,800,CigaretteButt,448,506,498,601
frame3360.jpg,1000,800,CigaretteButt,430,174,513,241
frame3366.jpg,1000,800,CigaretteButt,45,367,115,440
frame3366.jpg,1000,800,CigaretteButt,437,517,489,616
frame3366.jpg,1000,800,CigaretteButt,419,186,502,252
frame3372.jpg,1000,800,CigaretteButt,35,384,106,458
frame3372.jpg,1000,800,CigaretteButt,407,200,487,264
frame3372.jpg,1000,800,CigaretteButt,430,525,483,629
frame3378.jpg,1000,800,CigaretteButt,34,391,103,467
frame3378.jpg,1000,800,CigaretteButt,400,201,485,272
frame3378.jpg,1000,800,CigaretteButt,428,529,481,629
frame3384.jpg,1000,800,CigaretteButt,29,392,102,469
frame3384.jpg,1000,800,CigaretteButt,423,528,480,628
frame3384.jpg,1000,800,CigaretteButt,402,200,484,264
frame3390.jpg,1000,800,CigaretteButt,22,397,92,468
frame3390.jpg,1000,800,CigaretteButt,417,535,467,633
frame3390.jpg,1000,800,CigaretteButt,385,203,472,269
frame3390.jpg,1000,800,CigaretteButt,968,351,998,437
frame3396.jpg,1000,800,CigaretteButt,22,396,95,468
frame3396.jpg,1000,800,CigaretteButt,391,205,473,259
frame3396.jpg,1000,800,CigaretteButt,418,531,469,629
frame3396.jpg,1000,800,CigaretteButt,964,346,1000,444
frame3402.jpg,1000,800,CigaretteButt,19,402,92,468
frame3402.jpg,1000,800,CigaretteButt,387,205,467,262
frame3402.jpg,1000,800,CigaretteButt,413,535,468,639
frame3402.jpg,1000,800,CigaretteButt,958,346,1000,439
frame3408.jpg,1000,800,CigaretteButt,3,405,73,480
frame3408.jpg,1000,800,CigaretteButt,372,208,455,273
frame3408.jpg,1000,800,CigaretteButt,395,545,451,639
frame3408.jpg,1000,800,CigaretteButt,945,350,1000,444
frame3414.jpg,1000,800,CigaretteButt,342,220,428,280
frame3414.jpg,1000,800,CigaretteButt,367,552,424,651
frame3414.jpg,1000,800,CigaretteButt,918,361,973,451
frame342.jpg,1000,800,CigaretteButt,94,328,181,467
frame3420.jpg,1000,800,CigaretteButt,305,217,395,287
frame3420.jpg,1000,800,CigaretteButt,333,556,387,653
frame3420.jpg,1000,800,CigaretteButt,885,353,942,453
frame3426.jpg,1000,800,CigaretteButt,270,218,355,278
frame3426.jpg,1000,800,CigaretteButt,297,552,353,652
